Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,Dist_1_2,Dist_1_3,Dist_1_4,Dist_2_3,Dist_2_4,Dist_3_4,WithinBounds_Goal1_Drone1,WithinBounds_Goal1_Drone2,WithinBounds_Goal1_Drone3,WithinBounds_Goal1_Drone4,WithinBounds_Goal2_Drone1,WithinBounds_Goal2_Drone2,WithinBounds_Goal2_Drone3,WithinBounds_Goal2_Drone4,WithinBounds_Obs1_Drone1,WithinBounds_Obs1_Drone2,WithinBounds_Obs1_Drone3,WithinBounds_Obs1_Drone4,d_min,rob
0.5,-0.6552770097725682,0.34477796839264646,0.4512835126513461,1.498224363325481,1.538375819418076,1.0463446696917564,0.4287204738619821,-0.7044657498276115,-1.1008849909374474,-0.5368046031030438,0.7596875970133398,0.5044085391675034,2.533049895782943,2.164529969366048,0.43475047959326424,3.2840176750133083,2.2453046589455514,2.3775935344609875,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.55,-0.6552635962320518,0.3447675985380968,0.45126239553664493,1.4980422750694042,1.5380918695515984,1.0462859653812833,0.42870847824120123,-0.7044526420244808,-1.0228548600271332,-0.5367913516541898,0.759675065802217,0.504374869772712,2.53274594853923,2.1092368891603726,0.43474683902970546,3.2332374504219197,2.2450274484620847,2.325573158156586,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.6,-0.6552485793346716,0.3447559891467188,0.45123875423597243,1.497838421310415,1.5377739783877573,1.0462202439854245,0.42869504875134684,-0.7044379674101049,-0.9354975760196889,-0.536776516223728,0.759661036701455,0.5043371757838792,2.5324056800094383,2.0490923349118706,0.434742763706356,3.177701603217557,2.244717121077909,2.269106729335825,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.65,-0.6552320611605351,0.34474321913547434,0.45121274945539513,1.497614187781735,1.5374243068498976,1.0461479522573924,0.4286802766818332,-0.70442182573786,-0.8394069660353746,-0.5367601976582111,0.7596456050764329,0.5042957134327903,2.5320314066198937,1.9852739099490653,0.43473828145890114,3.1183026053281075,2.244375792461193,2.2093224396350615,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.7,-0.6552141706382161,0.3447293881775674,0.4511845841688765,1.4973713246834068,1.537045584213806,1.0460696544526138,0.4286642773324409,-0.7044043429976263,-0.7353330418616973,-0.5367425233282167,0.7596288913749308,0.5042508063437002,2.5316260531219554,1.919192057285068,0.4347334274077295,3.0560805119776626,2.2440061330449295,2.147550166780958,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.75,-0.6551950601886967,0.3447146141079135,0.45115449833479,1.4971119011239404,1.5366410370636556,1.045986017640954,0.42864718701202137,-0.7043856681362255,-0.624162476870005,-0.536723643812844,0.75961103799183,0.5042028371092746,2.531193076360432,1.8524664683025773,0.43472824303982793,2.992192094842596,2.2436112983342036,2.085290262374244,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.8,-0.6551749023693091,0.3446990303286098,0.4511227636124316,1.4968382595619607,1.5362143182479502,1.045897797018938,0.428629160037201,-0.7043659697778574,-0.5068990829320796,-0.5367037295842111,0.7595922061338123,0.5041522388665315,2.5307363890446277,1.7868896100749454,0.4347227752907919,2.92787446072794,2.2431948592182214,2.0241704236338816,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.85,-0.6551538865176769,0.3446827832144049,0.4510896780785329,1.4965529702478555,1.5357694358354697,1.045805821221977,0.428610365731085,-0.7043454329445373,-0.3846442873367335,-0.5366829676919512,0.7595725726840601,0.504099486872782,2.530260283531968,1.7243713096948279,0.43471707562734335,2.8644028251883427,2.242760732305186,1.9658872406500687,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.9,-0.6551322153956572,0.34466602951816805,0.45105556094377414,1.496258785665422,1.5353106820712146,1.0457109776365874,0.42859098542196195,-0.7043242557765326,-0.25857760970640076,-0.5366615584477104,0.7595523270669567,0.5040450900815725,2.529769355633406,1.666858071798575,0.4347111991307168,2.8030426157263753,2.2423131102967604,1.9121298348899591,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
0.95,-0.655110101833282,0.3446489337763596,0.4510207472692968,1.4959585949735157,1.5348425623323514,1.0456141977126179,0.4285712094420079,-0.7043026462527997,-0.12993713891373515,-0.5366397121096436,0.7595316681127857,0.503989582718625,2.529268428448722,1.6162229633225913,0.43470520358122966,2.7449969109209635,2.241856392416842,1.864485481680215,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.0,-0.6550877653726999,0.34463166571450016,0.4509855826832166,1.4956553784476967,1.5343697240841565,1.04551644227547,0.4285512341259904,-0.7042808189114211,-9.998198713390138e-09,-0.5366176455669124,0.7595108009224307,0.5039335158577792,2.528762476238357,1.574127976514252,0.434699148544296,2.6913513632481867,2.2413951149067812,1.8243316231171083,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.05,-0.6550650441416282,0.3446141946598093,0.4509515695103333,1.4953508328231169,1.5338954066971555,1.0454187840864773,0.4285310070886659,-0.7042585765553291,0.0997915274140726,-0.5365952645147369,0.7594894834956384,0.5038784784093897,2.5282542424394334,1.5484275467723563,0.4346928244830662,2.653610503048785,2.2409318104415767,1.7992535583976894,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.1,-0.6550403428811545,0.34459573112966724,0.450924451076296,1.4950415963615031,1.5334171558337186,1.0453226091622712,0.42850953566422423,-0.7042341770057154,0.19839528515099994,-0.5365713011995725,0.7594657990634445,0.5038298392427378,2.5277377030912125,1.529017820412145,0.4346850206774685,2.6195152253823935,2.2404611329050512,1.7796316777523948,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.15,-0.6550119630698161,0.3445754237524463,0.45091014186999834,1.4947236451390835,1.5329315972539779,1.045229189886521,0.4284857523845642,-0.7042057697650617,0.29479235446852536,-0.5365443983144803,0.7594377171461644,0.5037930869727116,2.5272057120732687,1.5160085932520309,0.4346744669999512,2.5893632975715586,2.239976718731336,1.765564146306545,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.2,-0.6549784985213187,0.34455256768741255,0.4509135384284608,1.49439364779586,1.532435937463732,1.0451395796509648,0.42845877350517814,-0.7041718228278523,0.3881391925896956,-0.5365134321607279,0.7594035567331268,0.5037727655601625,2.5266523527430973,1.5091718882133063,0.43466011198750143,2.5632559252295284,2.2394732988974546,1.7568709037839703,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.25,-0.654938819143693,0.3445265964841205,0.4509385758897125,1.4940489270598407,1.5319279314507976,1.0450546250216295,0.4284278887982854,-0.7041311049865752,0.47775788015093434,-0.5364774996695553,0.7593619668677286,0.5037725267926851,2.5260728697822055,1.508007186260032,0.43464111068889555,2.5411284517630652,2.238946638297069,1.753148921768974,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.3,-0.6548920546984527,0.3444970739418079,0.4509882845456725,1.4936874212712765,1.5314058504213617,1.0449749779050483,0.42839255134596665,-0.7040826681377207,0.5631263786483138,-0.5364359054239414,0.7593119072324899,0.503795182765397,2.525463601030621,1.511820083654585,0.43461681251248196,2.5227842058139536,2.238393475099585,1.7538351761271236,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.35,-0.6548375785597516,0.3444636859687906,0.45106484639503247,1.4933076459068955,1.5308684495363338,1.0449011077144787,0.42835236733329674,-0.704025829587782,0.6438687878838273,-0.53638814868037,0.7592526287341086,0.5038427583617195,2.5248219092982533,1.5198039620192652,0.4345867490739727,2.50792924656423,2.2378114600836807,1.7582705704102912,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.4,-0.6547749914735405,0.34442623244185744,0.4511696516961378,1.4929086551041382,1.5303149356476973,1.0448333135361223,0.42830708584147903,-0.7039601543592549,0.7197456034116599,-0.5363339103905966,0.7591836540885154,0.5039165437341557,2.524146114145868,1.5311152288677712,0.4345506220439115,2.4962058605764184,2.2371990959384354,1.7657588280430405,0,0,0,0,0,0,0,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.45,-0.6547041053167253,0.34438461906566464,0.4513033555198701,1.4924900031853916,1.5297449350348606,1.0447717362953415,0.4282565886409788,-0.7038854374966371,0.7906439739844622,-0.5362730402234146,0.7591047584059286,0.5040171467850718,2.5234354236320478,1.5449356075521126,0.4345082909946543,2.4872230139867217,2.236555676528633,1.7756161342854206,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.5,-0.6546249268563238,0.3443388492321311,0.4514659343025285,1.4920517061822243,1.5291584611410112,1.044716370922878,0.42820087998465695,-0.7038016863724289,0.8565679589996205,-0.5362055435864215,0.7590159497759086,0.5041445456474762,2.5226898660255213,1.5605184909996799,0.43445976124682734,2.4805824770996296,2.235881226123695,1.7872094025968372,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.55,-0.654537641508623,0.3442890158798329,0.45165674239871195,1.4915942033596217,1.5285558823094647,1.044667078521073,0.4281400764009039,-0.7037091029931322,0.9176287859455303,-0.5361315686477846,0.7589174498524129,0.5042981411657995,2.5219102214846174,1.5772194024251198,0.4344051717153421,2.475899911655162,2.2351764385919175,1.7999829055987655,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.6,-0.654442597098337,0.3442352933533982,0.4518745686342006,1.4911183187402208,1.5279378895200193,1.0446235985300831,0.42807439648677303,-0.7036080663052507,0.9740351078478668,-0.5360513933580088,0.7588096744388513,0.5044768093766742,2.521097953707491,1.594512582732785,0.4343447827551282,2.4728207514126264,2.234442616563491,1.81347434025135,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.65,-0.6543402876177633,0.3441779292629019,0.45211769285883824,1.490625222628545,1.5273054641253052,1.0445855608941008,0.4280041507011144,-0.7034991145012901,1.0260832607158585,-0.5359654124717018,0.75869321407314,0.5046789539897146,2.520255141558101,1.6119966328363453,0.4342789640068082,2.471031150276635,2.2336816105670207,1.8273221323943065,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.7,-0.6542313369859415,0.3441172363432607,0.45238394249941366,1.4901163931352384,1.5266598455871394,1.0445524982275711,0.42792973115770877,-0.7033829273257568,1.0741475209885576,-0.5358741245693406,0.7585688146127567,0.5049025588682965,2.5193844106738355,1.6293922541328254,0.43420818224258106,2.4702645889208363,2.232895758145155,1.8412660304721526,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.75,-0.6541164828078092,0.3440535843136276,0.4526707491125426,1.489593577701301,1.5260024992128745,1.0445238579814102,0.4278516014184008,-0.7032603083811592,1.118670362981113,-0.5357781190790379,0.7584373578197958,0.5051452405103373,2.5184888650611947,1.6465347888182402,0.4341329892126047,2.470304919180388,2.2320878229553722,1.8551429544663318,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.8,-0.6539965601333606,0.3439873917367869,0.4529752049375499,1.4890587546223246,1.525335083891752,1.0444990146092257,0.427770286286233,-0.7031321674340063,1.1601527163310406,-0.5356780632983088,0.7582998419460224,0.5054043005290753,2.517572018686048,1.6633637346748062,0.4340540094921734,2.4709867021043452,2.2312609338621234,1.8688798057534113,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.85,-0.6538724852168026,0.34391911787854884,0.45329411944935094,1.488514094572726,1.5246594198312553,1.0444772817335315,0.4276863615985796,-0.702999502720808,1.199144223444499,-0.5355746894158363,0.7581573623179281,0.5056767781338496,2.5166377270648166,1.6799108651687007,0.4339719283299816,2.4721936851976443,2.2304185240263164,1.882484617296222,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.9,-0.6537452392757135,0.34384925456714455,0.4536240759113338,1.487961922129983,1.5239774562934592,1.0444579243119696,0.4276004440202798,-0.7028633832540752,1.2362334969425564,-0.5354687815332386,0.7580110919217847,0.505959502610881,2.5156901188624436,1.6962881060846826,0.4338874794977409,2.473856192100412,2.229564269997697,1.89603709674303,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
1.95,-0.6536158522501992,0.3437783180526208,0.453961487928241,1.4874046772988678,1.523291239331383,1.044440170803527,0.42751318083677203,-0.7027249311283188,1.2720383771074664,-0.5353611626868344,0.7578622619887001,0.5062491458040497,2.5147335275023193,1.7126759277046524,0.4338014331413895,2.4759480848623436,2.2287020308150027,1.9096793178158855,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.0,-0.6534853865620509,0.34370684086623476,0.4543026559990511,1.4868448770356844,1.522602879525343,1.0444232253347523,0.42742523974722707,-0.7025853038260509,1.3071961893289394,-0.5352526818694102,0.7577121425796722,0.5065422745956771,2.5137724227924014,1.729312699689978,0.43371458363409054,2.47848382076732,2.2278357871178938,1.923607055488439,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.05,-0.653354798598867,0.34363530851482066,0.4546443516255948,1.4862848013864127,1.5219144958133293,1.044406506746363,0.4273372280317301,-0.7024455402380375,1.3420373897827023,-0.5351441080173921,0.757561869614566,0.5068359396636838,2.5128109480537324,1.746323796642578,0.4336276365887534,2.4814777201565197,2.2269692156704806,1.9379250298575337,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.1,-0.6532245413543912,0.3435639768295494,0.4549854755463058,1.4857255906703115,1.5212280169269847,1.0443903112231123,0.427249459603559,-0.7023061194672574,1.3756909315161683,-0.5350358250931735,0.7574119499331554,0.5071293403201856,2.5118515718382546,1.7632262650399253,0.43354088633829485,2.4848009732683005,2.226104452736197,1.9522215675939134,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.15,-0.6530948985278568,0.3434930179471327,0.455325537336837,1.4851679868498746,1.5205450768760258,1.0443750874640758,0.42716214316100115,-0.7021673355913776,1.4071380095437114,-0.5349280826622962,0.757262686591516,0.5074222497460176,2.5108960729026104,1.779412215685058,0.4334544987720544,2.488257175505021,2.225243017584918,1.9659710172588571,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.2,-0.6529661049905817,0.34342257437756546,0.4556641309805377,1.4846126041872787,1.5198670284382176,1.0443612069420347,0.4270754514829571,-0.7020294320739014,1.4355351669887844,-0.5348210873371896,0.7571143304862706,0.5077144801602134,2.5099459234545614,1.7943263105441711,0.43336861113646763,2.491631147984168,2.224386167476942,1.978685598603142,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.25,-0.6528383494986295,0.34335276065005427,0.45600093017913707,1.4840599363388445,1.519194958783371,1.0443489681938243,0.4269895234244626,-0.7018926045760657,1.4602045535223047,-0.5347150051634532,0.7569670832523384,0.5080058806512171,2.509002306248812,1.8074819572554084,0.433283333642406,2.494707135079754,2.2235349123026813,1.9899320344410647,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.3,-0.652711777405472,0.3432836649589462,0.45633568366342764,1.483510363449499,1.5185297050973412,1.044338601110685,0.42690446591220965,-0.7017570037687393,1.4806241838010392,-0.5346099640061418,0.7568211001606804,0.5082963350080938,2.5080661316772455,1.818474130595305,0.43319875107114597,2.4972853665413197,2.2226900292151894,1.9993452752693492,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.35,-0.6525864933746511,0.3432153508096576,0.45666821050394907,1.4829641592472385,1.5178718702060234,1.04433027122861,0.42682035594006856,-0.7016227381443203,1.4964181959059877,-0.5345060559360489,0.7566764930160478,0.5085857595517413,2.5071380548524487,1.8269881802080907,0.4331149243785468,2.4991957789255883,2.2218520772542387,2.006638492625689,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.4,-0.6524625640924411,0.3431478586646029,0.45699839542167164,1.4824214981375892,1.5172218381993507,1.0443240840186974,0.42673724256460865,-0.7014898768286352,1.5073471097807674,-0.5344033396159915,0.7565333330547294,0.5088741009661009,2.506218492683814,1.8328045839261913,0.4330318922971643,2.5003082298494657,2.2210214119611593,2.0116091192387415,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.45,-0.6523400209805097,0.3430812075891229,0.4573261840986796,1.4818824622980702,1.5165797900552915,1.0443200891774977,0.4266551489006203,-0.7013584523928358,1.5132980856699985,-0.5343018426870931,0.7563916538422983,0.5091613341293684,2.5053076409458335,1.8357999446775743,0.43294967293616404,2.5005389601939836,2.220198199983991,2.0141410893242866,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.5,-0.6522188629085812,0.3430153968974142,0.4576515784888548,1.4813470487726557,1.5159457192638475,1.0443182849173658,0.42657407411663634,-0.7012284636652981,1.5142751825576872,-0.5342015641550689,0.7562514541713599,0.5094474599452059,2.5044054913385114,1.8359446838000926,0.43286826537900863,2.499853369930314,2.2193824336728647,2.014203636707108,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.55,-0.652099058907098,0.3429504077984571,0.4579746321285601,1.4808151765662372,1.5153194474510494,1.0443186222568086,0.42649399543045324,-0.7010998785435197,1.5103896166056114,-0.5341024767765088,0.7561127009592987,0.5097325031739527,2.503511848540018,1.8332979236413824,0.43278765127898183,2.4982653889062822,2.2185739456657503,2.0118470973061293,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.6,-0.651980550879882,0.3428862050419449,0.45829544544732337,1.4802866937390844,1.514700640002955,1.044321009310836,0.42641487010465273,-0.7009726368060181,1.5018500195917042,-0.5340045294451626,0.7559753321460262,0.5100165102638362,2.502626347251922,1.8280000314338736,0.4327077964526767,2.4958338657580086,2.2177724234649387,2.0071961831098495,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.65,-0.6518632563167981,0.3428227385642126,0.4586141610785204,1.4797613845013087,1.514088821689647,1.0443253155813101,0.42633663744212363,-0.7008466529242287,1.4889526973484386,-0.5339076495782232,0.7558392595917275,0.5102995471821832,2.501748469237447,1.8202632526517808,0.4326286524716338,2.492656487171226,2.216977424004755,2.0004411830413793,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.7,-0.6517470710064144,0.342759945134165,0.45893095917005877,1.4792389763073246,1.51348339228923,1.0443313762472959,0.4262592207815826,-0.7007218188744025,1.472071888201212,-0.5338117455026109,0.755704371974609,0.5105816972466313,2.5008775603532998,1.8103608201215162,0.43255015825234144,2.488861793723757,2.21618838821112,1.9918275269196133,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.75,-0.6516318717486653,0.34269774999920644,0.4592460526950613,1.4787191469503123,1.5128836422118266,1.0443389964554093,0.4261825294930963,-0.7005980069495051,1.4516500214067314,-0.5337167088412573,0.7555705376886466,0.5108630589563398,2.5000128475756616,1.7986148996119196,0.43247224164483317,2.4845998899841284,2.215404655553607,1.9816441372923395,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.8,-0.6515175190675133,0.34263606853116857,0.4595596827625499,1.4782015316566786,1.512288768123577,1.0443479556101685,0.4261064609736023,-0.7004750725711131,1.428187975591396,-0.5336224168993904,0.7554376077413308,0.5111437438232008,2.4991534560209505,1.7853837303839988,0.43239482102011845,2.4800324621626895,2.2146254785906905,1.9702109975170772,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.85,-0.6514038599236112,0.3425748078722395,0.4598721139281283,1.4776857301805204,1.5116978885706336,1.0443580116643423,0.426030902642431,-0.7003528571013139,1.4022353371896836,-0.5335287350508171,0.7553054186514169,0.5114238742030514,2.4982984259619565,1.771048341098808,0.4323178068566836,2.475322717917233,2.2138500375088372,1.957866383757021,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.9,-0.6512907304269633,0.3425138685808926,0.4601836295046666,1.4771713138980862,1.5111100596031604,1.0443689054093015,0.4259557339368269,-0.7002311906546019,1.3743806588825342,-0.5334355191242082,0.7551737953466697,0.5117035811268827,2.497446729839877,1.755999263117055,0.43224110332626753,2.4706258474474287,2.2130774546560485,1.944954238590825,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
2.95,-0.6511779585495883,0.34245314627781503,0.46049452687298403,1.4766578329022384,1.5105242903993297,1.044380364765367,0.42588082830747,-0.7001098949097784,1.3452417180357341,-0.5333426177893821,0.7550425540616126,0.5119830021320536,2.496597289272753,1.7406237150707495,0.4321646098791091,2.4660805681352134,2.2123068090704052,1.9318121950435057,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
3.0,-0.6510653668381806,0.34239253329183644,0.46080511279253267,1.4761448230969145,1.5099395588893187,1.0443921090721606,0.4258060552139975,-0.6999887859218481,1.315455775138301,-0.5332498749435898,0.7549115052352743,0.5122622790934995,2.4957489920606815,1.7252937804694022,0.4320882228288115,2.461802251924156,2.2115371510040305,1.9187607788539414,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
3.05,-0.6509530190773393,0.342332051728439,0.4611150715817205,1.4756325221999536,1.5093557556077488,1.0444038826370006,0.42573144461371343,-0.6998679384049162,1.285546209141791,-0.5331573338190371,0.7547807377966026,0.5125410273281638,2.4949020475537913,1.7102973292285313,0.43201200333933165,2.4578672105172514,2.2107686988933866,1.9060449815494394,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
3.1,-0.6508418896869619,0.3422722148586045,0.46142175377174854,1.4751238117028587,1.5087762527751047,1.0444155514951416,0.4256576336248276,-0.6997484028082289,1.2555485286556727,-0.5330657910985857,0.7546513903280412,0.5128169001940538,2.4940616676709015,1.6956696393816875,0.43193663289343914,2.4542896217223142,2.2100060893639544,1.8936947048839377,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
3.15,-0.6507330238173776,0.34221357571748073,0.46172234860940764,1.4746217715453642,1.5082047394299387,1.0444270258264148,0.4255853081750942,-0.6996313045315857,1.2253871467459347,-0.5329761032396159,0.7545246809174152,0.5130874311239708,2.49323347099254,1.6813940139649455,0.43186283877740234,2.4510740633157715,2.2092543136405025,1.8816961748235677,0,0,0,0,0,0,1,0,0,0,0,0,0.11190563518165474,-2.7049937442938257
